actual_2024,product,best_model,ARIMA_pred,ARIMA_smape,Prophet_pred,Prophet_smape,Share x Demand_pred,Share x Demand_smape,Naive Last_pred,Naive Last_smape,Naive Drift_pred,Naive Drift_smape
1.449,711719,Naive Last,7.206062316894531,,12.289120033397243,,6.233457444851823,,5.397,115.33742331288343,5.575153846153847,117.48472304356399
3.2589999999999995,711790,Share x Demand,10.774791717529297,,13.166911666586696,,2.2104643885016646,38.34143663875565,1.69,63.406748838149106,1.5737777777777777,69.74134958041152
2126.665,720110,Naive Drift,9157.576171875,,6531.442436398452,,10138.131487890403,,5462.899,87.91635461536394,4950.03037037037,79.79332789119634
298.133,720421,Share x Demand,5174.953125,,1384.3011644427206,129.1186528897547,298.06598935958317,0.022479286819587368,1712.618,140.6922090303573,1763.0467999999998,142.14323272525763
34.585,720441,Naive Last,185.79574584960938,,,,30497.452738332908,,0.305,196.50329607337346,0.0,200.0
1.029,720449,Naive Last,168.40054321289062,,1123.9824381714643,,21.58619982434238,,22.163,182.25250086236633,0.0,200.0
891.611,720450,ARIMA,651.9285888671875,31.056205213203093,,,2154.9716588362585,,1455.905,48.07583846073892,1573.4820909090909,55.32213719828542
185631.272,720711,Prophet,66270.4765625,94.7677387065736,264528.63887053437,35.053040026580774,2720.2562835559634,,332069.085,56.572421100339334,349459.31194736843,61.23375924084008
75623.67,720712,Share x Demand,3608.127197265625,181.78444854263563,6092.021185466828,170.17943018243577,68510.47890614376,9.87023706434504,1016.026,194.69712927880093,372.26765,198.04059184471424
13747.690999999999,720719,Share x Demand,10352.71875,,7532.336830455072,,12688.644274140568,8.012053977053064,10172.544,29.89223977105575,10521.595545454546,26.5858285409686
57890.149000000005,720720,ARIMA,89648.484375,43.05087372509356,18545.45350891319,,92.32327001819736,,96344.877,49.86510392263296,101680.52383333333,54.88524182519557
0.08,720824,Naive Drift,6539.83447265625,,16642.602316506116,,7928.984570585813,,2342.464,199.98633963759062,2229.2743076923075,199.98564606806127
28.073,720890,Naive Last,599.068115234375,,8213.358681627533,,1383.4329625053126,,27.423,2.3425111719763665,21.30068,27.4329156749102
2.603,721049,Naive Last,2588.3505859375,,3824.3351944959218,,121.19006500272819,,19.435,152.75433342408564,0.0,200.0
312.673,721090,ARIMA,13.377327919006348,183.58863430147582,27392.535976358395,,1.5675967097448067,198.00459046201118,1.383,198.23853070789926,0.0,200.0
