label_year,feature_year,Exporter_ISO3,Product,Market_Share_T,Export_Growth_Rate_T,opp_score_T,class_T,Global_Demand_T,Untapped_Potential_T,pred_label,prob_Low,prob_Medium,prob_High
2023,2022,DZA,730830,1e-04,629.8984,0.7358327,High,4470300.5,4470295.5,High,6.1741666e-05,0.27758017,0.7223581
2023,2022,DZA,230990,0.0041,-18.1399,0.49407518,Medium,22052888.0,22051988.0,High,0.00017708783,0.27746853,0.72235435
2023,2022,DZA,731821,1e-04,-87.15,0.3754115,Medium,928021.94,928021.4,High,0.00031822376,0.27756417,0.7221176
2023,2022,DZA,720711,1.4459,-57.6464,0.43442836,Medium,10516908.0,10364849.0,High,0.0018537198,0.27701563,0.7211306
2023,2022,DZA,330125,0.0,-48.9583,0.40311086,Medium,275680.53,275680.44,High,0.06970657,0.20995794,0.7203355
2023,2022,DZA,841319,1e-04,12.8163,0.5518595,High,1449098.8,1449096.8,High,0.00035499939,0.27941146,0.72023356
2023,2022,DZA,630532,0.0,-6.3172,0.5737341,High,3191877.0,3191876.2,High,0.00026834602,0.2805435,0.7191881
2023,2022,DZA,210420,0.0051,2305.0784,0.7175918,High,636334.44,636302.25,High,0.00010012736,0.2807712,0.71912867
2023,2022,DZA,220421,0.0023,63.0519,0.62586856,High,27199872.0,27199252.0,High,0.00012065219,0.28116012,0.71871924
2023,2022,DZA,610449,0.0002,-92.9206,0.31529257,Low,377244.84,377244.12,High,0.06750052,0.21472178,0.7177777
2023,2022,DZA,970200,0.0002,-84.5662,0.33931118,Low,502823.16,502822.4,High,0.03692988,0.2456095,0.7174606
2023,2022,DZA,820330,1e-04,-99.5738,0.2913634,Low,227259.58,227259.4,High,0.09464493,0.188784,0.7165711
2023,2022,DZA,900150,1e-04,285.0435,0.7169898,High,7010190.5,7010186.0,High,7.956443e-05,0.28335035,0.7165701
2023,2022,DZA,292320,0.0,6.2857,0.5696027,High,1556369.4,1556369.2,High,0.0011196602,0.2826104,0.71626997
2023,2022,DZA,820551,0.0,6100.0,0.7154912,High,1414612.1,1414611.8,High,0.00017549147,0.28358027,0.7162442
2023,2022,DZA,620432,0.0,-10.7256,0.53788966,High,1686535.0,1686534.8,High,0.0003114493,0.284925,0.7147636
2023,2022,DZA,846789,1e-04,37.2055,0.6116164,High,2596116.0,2596112.5,High,0.00012225662,0.2878362,0.71204156
2023,2022,DZA,40390,1e-04,-8.4039,0.5297135,High,2370537.2,2370536.0,High,0.00045535635,0.29000956,0.7095351
2023,2022,DZA,611595,1e-04,297.8182,0.7155885,High,6457449.0,6457442.0,High,5.8929603e-05,0.29086584,0.7090752
2023,2022,DZA,831000,0.0,51.7588,0.607786,High,979532.06,979531.8,High,0.00033512144,0.29180738,0.70785755
2023,2022,DZA,481930,0.0,360.7843,0.6911226,High,1564103.2,1564103.0,High,0.000263737,0.29229134,0.7074449
2023,2022,DZA,90220,1e-04,-89.2766,0.37658522,Medium,1020930.2,1020928.8,High,0.0003799238,0.29276505,0.70685506
2023,2022,DZA,853310,0.0,80.8989,0.60706884,High,660281.5,660281.3,High,0.006927817,0.2869057,0.70616645
2023,2022,DZA,30617,0.0034,-54.0145,0.44824287,Medium,23396406.0,23395622.0,High,0.0019496146,0.29227182,0.70577854
2023,2022,DZA,560392,0.0003,-83.8652,0.4077921,Medium,2721273.8,2721265.2,High,0.0003593545,0.294109,0.7055316
2023,2022,DZA,420340,1e-04,159.2593,0.5582138,High,189877.4,189877.27,High,0.100473695,0.19401583,0.70551044
2023,2022,DZA,691490,1e-04,40.6884,0.60107636,High,1891064.2,1891062.8,High,0.00027820005,0.2942493,0.7054725
2023,2022,DZA,830170,0.0,-59.8848,0.41273266,Medium,516186.94,516186.75,High,0.012903412,0.28243497,0.70466167
2023,2022,DZA,621040,0.0003,-63.9464,0.43769056,Medium,3094873.5,3094864.5,High,6.418335e-05,0.29698446,0.7029514
2023,2022,DZA,711320,0.0,-36.8201,0.46135995,Medium,811783.5,811783.4,High,0.009113446,0.29113045,0.6997561
2023,2022,DZA,611596,0.0,29750.0,0.7650005,High,4618203.0,4618202.5,High,8.18292e-05,0.3008057,0.6991125
2023,2022,DZA,901190,1e-04,-95.6804,0.3620779,Low,977631.3,977630.75,High,0.0013747987,0.29987562,0.69874954
2023,2022,DZA,392640,1e-04,-73.3207,0.45920718,Medium,4190031.0,4190027.8,High,0.00010799763,0.30178446,0.6981076
2023,2022,DZA,853630,1e-04,1490.1235,0.7405631,High,5132556.0,5132553.0,High,7.955446e-05,0.30185774,0.69806266
2023,2022,DZA,701090,0.0004,1204.2166,0.7397126,High,14535817.0,14535757.0,High,0.00010212748,0.30222303,0.6976749
2023,2022,DZA,960330,0.0,63.8783,0.6126854,High,915558.44,915558.0,High,0.0011346043,0.30154774,0.69731766
2023,2022,DZA,843810,1e-04,2578.261,0.7149449,High,2597471.8,2597470.0,High,0.00012505305,0.30367523,0.69619966
2023,2022,DZA,392310,0.0031,9.951,0.5512907,High,13775160.0,13774727.0,High,0.00013024757,0.30501857,0.69485116
2023,2022,DZA,630239,1e-04,-51.7875,0.4072081,Medium,692090.94,692090.44,High,0.0013030925,0.30396938,0.6947275
2023,2022,DZA,640690,0.0,947.1429,0.75698346,High,3808964.8,3808963.2,High,8.573743e-05,0.30679077,0.6931235
2023,2022,DZA,610349,1e-04,-50.7412,0.40274766,Medium,606781.5,606780.75,High,0.0051314184,0.30241072,0.69245785
2023,2022,DZA,845012,1e-04,684.6939,0.6499644,High,613323.25,613322.5,High,0.008091634,0.2999559,0.69195247
2023,2022,DZA,570190,1e-04,-88.8944,0.33304256,Low,356477.97,356477.75,High,0.05880955,0.25134605,0.6898444
2023,2022,DZA,846694,0.0002,468.9469,0.6953653,High,3973001.8,3972995.5,High,8.4194646e-05,0.31293365,0.68698215
2023,2022,DZA,732392,1e-04,36.6762,0.55798084,High,803432.25,803431.75,High,0.001886302,0.31131473,0.686799
2023,2022,DZA,640199,1e-04,-87.8594,0.3266852,Low,284136.12,284135.94,High,0.07825025,0.23503192,0.6867178
2023,2022,DZA,611420,1e-04,-94.5974,0.4129583,Medium,2875771.2,2875768.5,High,5.8728674e-05,0.3141161,0.68582517
2023,2022,DZA,630221,0.0,95.8101,0.6712585,High,2389460.2,2389459.5,High,0.00014998182,0.31464908,0.6852009
2023,2022,DZA,620829,1e-04,-79.5632,0.3262341,Low,184556.3,184556.17,High,0.12380713,0.19129027,0.6849026
2023,2022,DZA,940429,0.0008,-59.7596,0.4234585,Medium,3161477.0,3161452.0,High,8.1450504e-05,0.31509852,0.68482
2023,2022,DZA,851240,0.0,-99.6587,0.37624142,Medium,1003131.6,1003131.4,High,0.00042373058,0.31542307,0.68415326
2023,2022,DZA,420291,1e-04,-88.574,0.4154024,Medium,2324790.0,2324788.0,High,0.00013174667,0.3159243,0.683944
2023,2022,DZA,821510,1e-04,-87.6437,0.29779354,Low,67594.625,67594.586,High,0.13660398,0.17994934,0.68344665
2023,2022,DZA,391739,0.0017,-46.8065,0.44381434,Medium,5456565.0,5456472.0,High,0.00011263449,0.31682044,0.68306696
2023,2022,DZA,500790,0.0,-3.7037,0.46385548,Medium,175514.94,175514.88,High,0.09790309,0.2196632,0.6824337
2023,2022,DZA,200989,0.0007,-17.6867,0.49325198,Medium,3916200.0,3916173.0,High,0.00020288226,0.31768522,0.6821119
2023,2022,DZA,620332,0.0,29.6296,0.59387916,High,1144963.2,1144963.0,High,0.00070279127,0.31744054,0.68185663
2023,2022,DZA,911390,0.0,-49.7967,0.4567112,Medium,1062607.6,1062607.4,High,0.00080031593,0.31768337,0.68151635
2023,2022,DZA,441400,0.0,47.191,0.6008852,High,912301.4,912301.1,High,0.0005900355,0.31791967,0.6814903
2023,2022,DZA,320740,0.0,20.0743,0.59818906,High,1665341.5,1665340.9,High,0.0013389301,0.3173107,0.68135035
2023,2022,DZA,852799,0.0,920.0,0.68024755,High,653500.25,653500.0,High,0.004420046,0.31428242,0.68129754
2023,2022,DZA,200551,1e-04,-49.2417,0.42036703,Medium,876350.06,876349.5,High,0.00092886994,0.3187057,0.6803654
2023,2022,DZA,870830,0.0012,-48.3542,0.48216075,Medium,35278020.0,35277604.0,High,0.00016785949,0.32029247,0.6795397
2023,2022,DZA,842940,0.0009,-96.1728,0.36400336,Low,2754228.8,2754204.5,High,0.00041232293,0.3204491,0.67913854
2023,2022,DZA,721391,1.2835,57.7288,0.6085754,High,12521359.0,12360646.0,High,0.0009015654,0.32178134,0.67731714
2023,2022,DZA,420211,1e-04,109.4033,0.60417295,High,910628.4,910627.2,High,0.00095729285,0.3226214,0.6764213
2023,2022,DZA,30389,0.002,-43.9866,0.4432396,Medium,5387059.5,5386950.5,High,0.0005068232,0.32608,0.6734132
2023,2022,DZA,830241,0.0008,75.4842,0.6411091,High,9721927.0,9721847.0,High,0.00010835923,0.3275658,0.6723259
2023,2022,DZA,620520,0.0002,544.6135,0.744166,High,9196466.0,9196445.0,High,0.00012747153,0.32841048,0.671462
2023,2022,DZA,401194,0.0006,10.2061,0.5788807,High,8818267.0,8818215.0,High,0.00075642724,0.32989448,0.66934913
2023,2022,DZA,711620,0.0,149.345,0.66866827,High,1624623.9,1624623.2,High,0.00021648087,0.3304534,0.6693301
2023,2022,DZA,610130,0.0,172.8571,0.6878786,High,2196687.5,2196686.5,High,0.00019469668,0.3306062,0.66919917
2023,2022,DZA,848410,0.0002,-77.7144,0.4253461,Medium,2855694.0,2855689.0,High,5.9492704e-05,0.3309318,0.66900873
2023,2022,DZA,321410,0.0006,-47.1982,0.4773008,Medium,8253659.0,8253611.5,High,8.356098e-05,0.33170322,0.66821325
2023,2022,DZA,870590,0.0024,-65.021,0.41760418,Medium,6221251.5,6221102.5,High,0.0002345955,0.33223855,0.66752684
2023,2022,DZA,640219,1e-04,33.9056,0.6193393,High,3532548.0,3532545.0,High,0.00032168772,0.33253944,0.6671389
2023,2022,DZA,611699,0.0,1140.0,0.6317322,High,150270.7,150270.64,High,0.121769615,0.21206488,0.66616553
2023,2022,DZA,722490,0.9064,5216438.5,0.673475,High,4379888.0,4340190.5,High,0.0007159611,0.33343837,0.6658457
2023,2022,DZA,903220,1e-04,-95.3593,0.3659462,Low,1041877.2,1041876.4,High,0.0006615064,0.33356163,0.66577685
2023,2022,DZA,902300,0.0012,-80.1533,0.38728192,Medium,3022985.5,3022949.2,High,0.00014987112,0.3344388,0.66541135
2023,2022,DZA,741820,0.0,210.2564,0.64871275,High,833937.4,833937.25,High,0.0013136303,0.33433765,0.6643487
2023,2022,DZA,701790,0.0,-51.8428,0.4422304,Medium,819694.7,819694.5,High,0.0016301264,0.33543038,0.6629395
2023,2022,DZA,730840,0.0025,-92.9206,0.37965,Medium,6445604.0,6445440.0,High,0.000308109,0.3418314,0.65786046
2023,2022,DZA,610620,1e-04,-60.4056,0.45116216,Medium,2285383.0,2285380.8,High,0.00032379842,0.34261346,0.65706277
2023,2022,DZA,851610,1e-04,986.8613,0.73299617,High,4157371.8,4157365.8,High,9.460083e-05,0.34290624,0.6569992
2023,2022,DZA,848280,1e-04,448.9655,0.66884804,High,1581120.2,1581118.6,High,0.0002611943,0.34318456,0.6565542
2023,2022,DZA,200710,0.0006,-94.5163,0.30593994,Low,567921.06,567917.6,High,0.05208652,0.29424253,0.65367097
2023,2022,DZA,670419,0.0,-43.8066,0.46850848,Medium,1166818.6,1166818.5,High,0.0005104911,0.346586,0.6529035
2023,2022,DZA,621010,0.0003,-73.0183,0.42642796,Medium,3090823.8,3090813.8,High,0.00022902188,0.3478412,0.6519298
2023,2022,DZA,960820,1e-04,-87.0346,0.4162259,Medium,2242053.0,2242051.2,High,9.9410354e-05,0.34909695,0.6508036
2023,2022,DZA,200599,0.0014,-30.6563,0.45768583,Medium,3962877.0,3962822.2,High,0.00014726797,0.34907466,0.65077806
2023,2022,DZA,820559,0.0004,252.2367,0.6678692,High,4044142.0,4044124.2,High,6.508327e-05,0.34989175,0.65004313
2023,2022,DZA,382000,1e-04,-73.8349,0.41728568,Medium,1569774.5,1569773.5,High,0.00023303289,0.3506692,0.64909774
2023,2022,DZA,190430,0.0043,-94.6994,0.37519017,Medium,201365.7,201357.03,High,0.00026020943,0.35068074,0.64905906
2023,2022,DZA,851590,0.0003,9.7143,0.5615569,High,3485274.0,3485262.8,High,0.00021281357,0.35155776,0.6482295
2023,2022,DZA,520523,0.0085,-86.735,0.31896013,Low,2133898.5,2133717.2,High,0.028126238,0.32385257,0.64802116
2023,2022,DZA,846490,0.0003,-41.2938,0.4217929,Medium,1141432.6,1141429.2,High,0.0013273732,0.35109425,0.64757836
2023,2022,DZA,691110,0.0003,54.9783,0.6329709,High,5327691.0,5327677.5,High,8.773357e-05,0.35304,0.6468723
2023,2022,DZA,130190,0.0,1800.0,0.684967,High,724487.7,724487.56,High,0.0019254206,0.35121757,0.646857
2023,2022,DZA,820340,0.0002,-63.8933,0.35008395,Low,331920.88,331920.2,High,0.09406466,0.25937617,0.6465592
2023,2022,DZA,846150,0.0006,-71.101,0.36849216,Medium,1078784.1,1078777.2,High,0.0013515995,0.35222593,0.64642245
2023,2022,DZA,180632,0.0025,-25.7736,0.46592095,Medium,5736456.0,5736312.5,High,0.00025135378,0.35395786,0.64579076
2023,2022,DZA,640590,0.0003,6.1824,0.53112835,High,1940889.5,1940882.9,High,0.0004114251,0.35464525,0.64494336
2023,2022,DZA,610469,1e-04,-89.4654,0.39960784,Medium,1678221.9,1678220.9,High,0.00016712771,0.35521418,0.6446187
2023,2022,DZA,482090,1e-04,-30.1149,0.4013219,Medium,285222.7,285222.38,High,0.08916743,0.2675803,0.6432523
2023,2022,DZA,560311,0.0012,-72.7931,0.39464936,Medium,2844968.5,2844933.8,High,0.00062661956,0.35614496,0.6432284
2023,2022,DZA,848110,0.0005,18.1388,0.5708418,High,3879880.8,3879862.2,High,0.00017472345,0.35680032,0.643025
2023,2022,DZA,610590,1e-04,243.6782,0.5920626,High,373718.97,373718.66,High,0.03845473,0.31949365,0.64205164
2023,2022,DZA,293499,0.0002,64728.395,0.7605225,High,27160510.0,27160458.0,High,0.00019888672,0.35784903,0.6419521
2023,2022,DZA,460290,0.0,114.3836,0.622926,High,710504.06,710503.75,High,0.0016761572,0.35656816,0.6417557
2023,2022,DZA,90412,1e-04,-85.5095,0.35709918,Low,577116.3,577115.7,High,0.008503236,0.350409,0.6410877
2023,2022,DZA,851230,1e-04,-96.0998,0.37459472,Medium,1279363.1,1279362.4,High,0.0003661018,0.3591907,0.6404432
2023,2022,DZA,821490,1e-04,-61.0932,0.35553712,Low,233291.77,233291.64,High,0.11982626,0.24023679,0.6399369
2023,2022,DZA,851539,0.0002,-82.3108,0.38691083,Medium,1344210.6,1344207.6,High,0.00041238876,0.36028013,0.6393075
2023,2022,DZA,630491,0.0,543.75,0.7111213,High,1264224.2,1264224.0,High,0.00024217051,0.3613503,0.6384075
2023,2022,DZA,880390,0.0004,284.0877,0.67366636,High,4339662.5,4339643.5,High,0.00024381717,0.3619753,0.63778085
2023,2022,DZA,420219,1e-04,-46.4399,0.4132781,Medium,684117.06,684116.4,High,0.0047579682,0.36039832,0.6348437
2023,2022,DZA,40291,1e-04,-83.5543,0.42341167,Medium,2374388.0,2374385.2,High,0.00037131735,0.3648761,0.63475263
2023,2022,DZA,340290,0.0006,106.5076,0.65765196,High,8997483.0,8997431.0,High,0.0001272985,0.36614782,0.63372487
2023,2022,DZA,853641,1e-04,494.5378,0.71964896,High,5188646.5,5188643.5,High,8.140362e-05,0.36647648,0.6334421
2023,2022,DZA,900691,1e-04,490.4255,0.62598574,High,582716.7,582716.1,High,0.015945932,0.3506727,0.63338137
2023,2022,DZA,392020,0.0013,314.9375,0.6809286,High,13145718.0,13145547.0,High,7.394112e-05,0.3674644,0.63246167
2023,2022,DZA,848140,0.0005,38.649,0.6050513,High,4738854.5,4738831.5,High,0.00023221568,0.36759245,0.6321753
2023,2022,DZA,300650,1e-04,85.7143,0.5649571,High,442412.8,442412.56,High,0.045870274,0.3226894,0.63144034
2023,2022,DZA,620341,0.0,2.2346,0.5344693,High,864476.9,864476.5,High,0.0021069671,0.36762577,0.63026726
2023,2022,DZA,842219,1e-04,912.2222,0.67182904,High,1007194.94,1007194.06,High,0.001008831,0.3695475,0.6294437
2023,2022,DZA,620452,0.0,965.2174,0.7123728,High,1303847.6,1303847.1,High,0.0001579401,0.3707135,0.6291286
2023,2022,DZA,540754,1e-04,-74.431,0.4278426,Medium,1977353.1,1977351.9,High,0.0015073345,0.371142,0.6273506
2023,2022,DZA,620319,1e-04,-20.3747,0.42581147,Medium,365595.34,365595.03,High,0.056233685,0.31961548,0.6241508
2023,2022,DZA,392329,0.0026,-10.6603,0.49503243,Medium,6414224.0,6414056.5,High,0.00025903468,0.3767201,0.6230208
2023,2022,DZA,200600,0.0002,-88.3554,0.34261352,Low,621095.56,621094.1,High,0.010494208,0.36666676,0.62283903
2023,2022,DZA,442190,0.0007,3.0957,0.5599779,High,8267505.0,8267448.0,High,0.00012018902,0.37730396,0.6225758
2023,2022,DZA,110429,0.001,-96.6027,0.29651815,Low,661858.94,661852.1,High,0.057863656,0.3198967,0.62223965
2023,2022,DZA,820570,0.0002,-72.678,0.38169068,Medium,935753.0,935751.1,High,0.0004275596,0.37771612,0.6218563
2023,2022,DZA,401519,0.0009,-69.4376,0.4334456,Medium,6025536.5,6025484.0,High,0.0002752304,0.37811047,0.62161434
2023,2022,DZA,490900,0.0,-65.2603,0.4400793,Medium,1107327.1,1107326.8,High,0.0002469246,0.3789396,0.6208134
2023,2022,DZA,820299,0.0002,-69.1122,0.3902537,Medium,1019450.6,1019448.75,High,0.00039198494,0.37880063,0.6208074
2023,2022,DZA,721420,3.1622,86.9708,0.6141738,High,17977840.0,17409340.0,High,0.001817383,0.3784857,0.61969686
2023,2022,DZA,820719,0.0004,39.2679,0.5861171,High,2556967.5,2556957.2,High,0.0010924971,0.3798178,0.61908966
2023,2022,DZA,842490,0.0002,5559.606,0.7368559,High,6633792.5,6633781.0,High,5.5621866e-05,0.38140264,0.6185417
2023,2022,DZA,200290,0.0014,-17.7192,0.48354772,Medium,4496221.5,4496159.0,High,0.00079380133,0.3816024,0.6176038
2023,2022,DZA,570231,1e-04,73.7069,0.5503082,High,346820.78,346820.38,High,0.07288363,0.3096882,0.6174282
2023,2022,DZA,842619,0.0007,-98.4333,0.36071852,Low,2642151.2,2642133.2,High,0.0009021063,0.38174847,0.61734945
2023,2022,DZA,90961,1e-04,-31.9809,0.40804544,Medium,369058.56,369058.28,High,0.06548876,0.31730494,0.6172063
2023,2022,DZA,820740,1e-04,-82.8221,0.39654705,Medium,1257286.8,1257285.8,High,0.00030137118,0.38263023,0.61706847
2023,2022,DZA,570390,0.0003,-85.1595,0.3377119,Low,591049.3,591047.3,High,0.01764645,0.3665052,0.61584836
2023,2022,DZA,81350,0.004,17.5656,0.5685804,High,327723.44,327710.38,High,0.00040758983,0.38388184,0.6157106
2023,2022,DZA,848390,0.0004,3815.6436,0.74020135,High,15137047.0,15136987.0,High,8.5369604e-05,0.3857582,0.61415637
2023,2022,DZA,170230,0.0003,-47.344,0.46196827,Medium,3483685.8,3483673.8,High,0.001296015,0.3859783,0.6127257
2023,2022,DZA,120799,1e-04,15.0168,0.55447125,High,1414474.2,1414472.9,High,0.00072256755,0.3868117,0.61246574
2023,2022,DZA,640510,1e-04,7.1553,0.49743196,Medium,556251.06,556250.44,High,0.00971864,0.37934077,0.61094064
2023,2022,DZA,842240,0.0014,-60.2559,0.4435726,Medium,8510536.0,8510417.0,High,0.00016155935,0.3895238,0.6103146
2023,2022,DZA,110510,0.0003,-75.9279,0.31467366,Low,221778.92,221778.25,High,0.18020995,0.20962194,0.61016816
2023,2022,DZA,611190,0.0002,-35.1724,0.40604454,Medium,558088.6,558087.8,High,0.019718893,0.370725,0.6095561
2023,2022,DZA,110630,0.0009,-79.1928,0.31391215,Low,475167.72,475163.56,High,0.14986914,0.24072476,0.6094061
2023,2022,DZA,330510,0.0008,113.2336,0.6459352,High,6505907.0,6505857.5,High,7.648643e-05,0.3908005,0.60912305
2023,2022,DZA,420239,1e-04,-76.9231,0.34320128,Low,297572.94,297572.78,High,0.081183575,0.31001452,0.6088019
2023,2022,DZA,392340,0.0002,-93.2832,0.3556224,Low,1006612.0,1006609.7,High,0.0009825741,0.3902362,0.6087812
2023,2022,DZA,841420,1e-04,-32.2835,0.41934258,Medium,505102.94,505102.6,High,0.023388252,0.36801443,0.60859734
2023,2022,DZA,130231,1e-04,-49.1461,0.3780859,Medium,305968.62,305968.34,High,0.06897778,0.32263523,0.608387
2023,2022,DZA,611241,1e-04,236.059,0.6915455,High,3919755.2,3919752.8,High,0.00014572951,0.39308348,0.6067708
2023,2022,DZA,721399,0.0981,-46.6057,0.4313566,Medium,1212346.5,1211157.5,High,0.0006970935,0.39324293,0.60605997
2023,2022,DZA,392220,0.0,70.0704,0.6252889,High,1110322.1,1110321.6,High,0.0007544209,0.3933247,0.60592085
2023,2022,DZA,842951,0.0017,37.2079,0.6065897,High,15750894.0,15750633.0,High,0.0008269121,0.39335027,0.6058228
2023,2022,DZA,852859,0.0015,257.7417,0.68498135,High,42153320.0,42152696.0,High,0.0019103984,0.3929786,0.60511094
2023,2022,DZA,521142,0.0,60.0,0.64105237,High,1778544.4,1778543.6,High,0.0017060546,0.39480028,0.6034937
2023,2022,DZA,730799,0.0003,-73.4968,0.44841465,Medium,5516604.5,5516589.0,High,5.4181553e-05,0.3972946,0.6026512
2023,2022,DZA,392390,0.0056,-8.5765,0.49390918,Medium,10994308.0,10993689.0,High,0.000121572935,0.39804232,0.6018361
2023,2022,DZA,392321,0.0016,-75.259,0.43301436,Medium,14199812.0,14199584.0,High,7.502345e-05,0.39855474,0.6013702
2023,2022,DZA,610220,1e-04,-71.0628,0.42316666,Medium,1646066.4,1646064.2,High,0.00030372266,0.39966726,0.60002905
2023,2022,DZA,960899,1e-04,-8.646,0.45081097,Medium,394247.62,394247.06,High,0.06539904,0.3349096,0.5996914
2023,2022,DZA,200899,0.0039,-72.2234,0.39279732,Medium,5351272.0,5351065.0,High,0.00039868813,0.4005624,0.5990389
2023,2022,DZA,270750,0.0009,473.5835,0.69673437,High,11980624.0,11980519.0,High,0.0004719071,0.40196833,0.59755975
2023,2022,DZA,340319,1e-04,2004.893,0.7389812,High,4853546.0,4853539.0,High,7.0021866e-05,0.40247923,0.59745073
2023,2022,DZA,610442,0.0003,-44.2919,0.46567312,Medium,3469162.5,3469151.2,High,7.811569e-05,0.4025431,0.59737885
2023,2022,DZA,90190,1e-04,361.6438,0.5896425,High,261945.69,261945.36,High,0.14479434,0.2589818,0.5962239
2023,2022,DZA,330790,0.0015,10.2471,0.5307404,High,3699457.0,3699400.0,High,0.0003133448,0.40362686,0.5960598
2023,2022,DZA,490110,0.001,-20.3144,0.44355687,Medium,1609255.5,1609239.9,High,0.0012247852,0.40355304,0.5952222
2023,2022,DZA,420310,0.0003,-27.7238,0.4777663,Medium,2564494.8,2564486.0,High,0.0002873642,0.40496168,0.59475094
2023,2022,DZA,220290,0.0033,-38.411,0.46076784,Medium,13371011.0,13370564.0,High,0.000117331816,0.4054848,0.59439784
2023,2022,DZA,310390,0.1662,149.5487,0.58195823,High,710239.7,709059.3,High,0.003868769,0.40234008,0.5937911
2023,2022,DZA,392510,0.0002,265.8451,0.6355631,High,1308869.1,1308866.0,High,0.00054523704,0.40630314,0.5931516
2023,2022,DZA,270799,0.1551,98751.68,0.5991849,High,17467786.0,17440688.0,High,0.08167984,0.32638475,0.5919354
2023,2022,DZA,630399,0.0003,-27.4847,0.3989192,Medium,424282.25,424280.97,High,0.08752863,0.3247156,0.58775574
2023,2022,DZA,320611,0.0003,292800.0,0.7414117,High,11477256.0,11477218.0,High,0.0003808336,0.41351143,0.58610773
2023,2022,DZA,180631,0.003,-23.8712,0.4635053,Medium,5543004.0,5542835.0,High,0.0003526562,0.41378433,0.585863
2023,2022,DZA,640351,0.0003,-72.8424,0.4021436,Medium,1712215.0,1712210.4,High,0.00028637936,0.41472608,0.5849875
2023,2022,DZA,621120,1e-04,-37.3563,0.37851855,Medium,181436.36,181436.25,High,0.18899153,0.22842807,0.5825804
2023,2022,DZA,691190,1e-04,-17.2542,0.43107605,Medium,364610.1,364609.62,High,0.09784052,0.32082084,0.5813386
2023,2022,DZA,630499,0.0002,-60.7334,0.36346123,Low,427892.5,427891.47,High,0.06015874,0.35897517,0.5808661
2023,2022,DZA,291521,0.0026,-13.6404,0.4632464,Medium,3177948.8,3177866.2,High,0.0030576347,0.4162779,0.58066446
2023,2022,DZA,570210,1e-04,-44.6945,0.36442196,Low,147229.84,147229.67,High,0.18566924,0.23423015,0.5801006
2023,2022,DZA,580632,1e-04,-6.1776,0.5327067,High,2270498.0,2270496.5,High,0.0006657955,0.41954,0.5797942
2023,2022,DZA,847420,0.0002,-14.153,0.5239446,High,3842028.2,3842021.2,High,0.00024105604,0.42012897,0.57962996
2023,2022,DZA,251010,2.0799,25.0852,0.5348294,High,3855786.0,3775590.0,High,0.0012978581,0.4192891,0.57941306
2023,2022,DZA,847190,0.0007,352.6565,0.68474346,High,7421161.0,7421110.5,High,4.4439308e-05,0.42059252,0.57936305
2023,2022,DZA,520842,1e-04,566.1157,0.6503718,High,622789.2,622788.4,High,0.018267298,0.40284744,0.57888526
2023,2022,DZA,820810,0.0003,-40.346,0.38972327,Medium,536424.25,536422.5,High,0.031620674,0.38988888,0.57849044
2023,2022,DZA,170260,0.0006,-75.0399,0.3525925,Low,847623.2,847618.5,High,0.007387442,0.4144839,0.57812864
2023,2022,DZA,600690,1e-04,-59.3762,0.43304086,Medium,1497187.2,1497186.2,High,0.00046865107,0.42200655,0.57752484
2023,2022,DZA,701399,1e-04,421.1656,0.6876105,High,2452111.0,2452109.2,High,9.328758e-05,0.42291486,0.57699186
2023,2022,DZA,410150,0.0004,-90.9008,0.38891056,Medium,2558105.2,2558094.5,High,0.0015795795,0.42187753,0.57654285
2023,2022,DZA,853180,0.0002,36.3075,0.62249166,High,4998694.5,4998684.5,High,0.00035782173,0.42341465,0.57622755
2023,2022,DZA,901490,0.0005,-92.7825,0.35750028,Low,1526394.2,1526386.9,High,0.00093597005,0.42647427,0.57258976
2023,2022,DZA,960390,0.0005,21.1886,0.57988125,High,4277089.0,4277069.0,High,0.00031108377,0.42794994,0.57173896
2023,2022,DZA,961900,0.0111,-60.9915,0.40782863,Medium,17435936.0,17434006.0,High,0.000319876,0.43066037,0.5690198
2023,2022,DZA,660199,0.0,1183.3333,0.698149,High,978765.75,978765.44,High,0.0005773199,0.43149245,0.5679302
2023,2022,DZA,610610,1e-04,-24.9507,0.4912588,Medium,1943475.1,1943473.2,High,0.0002825739,0.43305743,0.56666
2023,2022,DZA,620111,1e-04,98.2906,0.6057034,High,1022144.2,1022143.5,High,0.0020779148,0.43342742,0.56449467
2023,2022,DZA,850132,0.0008,-34.1173,0.44889876,Medium,2602842.8,2602822.0,High,0.00051592855,0.43609866,0.5633854
2023,2022,DZA,80840,0.0009,-95.6447,0.38339624,Medium,28516.473,28516.219,High,0.0014302802,0.43587983,0.5626899
2023,2022,DZA,960200,0.0004,27.8689,0.5408195,High,1216469.9,1216465.1,High,0.0038763753,0.43375593,0.56236774
2023,2022,DZA,732399,0.0006,17.8843,0.574468,High,4710034.0,4710007.5,High,0.00014510001,0.43789282,0.5619621
2023,2022,DZA,392590,0.001,118.8664,0.64659405,High,7522656.5,7522579.5,High,7.486351e-05,0.43875632,0.56116885
2023,2022,DZA,621112,1e-04,743.3333,0.6286102,High,358316.0,358315.75,High,0.12255419,0.31744415,0.5600017
2023,2022,DZA,330610,0.0006,121.6961,0.6447725,High,4879798.5,4879770.0,High,9.9766854e-05,0.44020173,0.55969846
