Year,Product,Global_Demand,Untapped_Potential,Algeria_Exports,Algeria_Market_Share,Market_Share,Export_Growth_Rate,cluster,Opportunity_Label
2024,80810,15.89929719552766,15.899296997888271,1.588,0.0,0.0,147.352,3,Medium Opportunity
2024,330499,17.80219734885616,17.802193639560098,199.842,0.0004,0.0004,149.4439,3,Medium Opportunity
2024,732510,14.611033299183203,14.611033299183203,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,848330,15.913011494422413,15.913011370922991,1.006,0.0,0.0,-95.8034,0,Niche / Emerging
2024,853610,15.002454328233709,15.00245070850872,11.862,0.0004,0.0004,23.4468,0,Niche / Emerging
2024,870821,14.968585752556534,14.968585742455268,0.032,0.0,0.0,-99.9821,0,Niche / Emerging
2024,870899,18.384966303165108,18.384965838399054,44.846,0.0,0.0,-14.8046,0,Niche / Emerging
2024,252620,13.719527459901233,13.719527459901233,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,732189,14.240193341271741,14.240193341271741,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,761510,15.643757112515544,15.643753261128882,23.967,0.0004,0.0004,165.739,3,Medium Opportunity
2024,840999,17.412721775667237,17.412721621322863,5.633,0.0,0.0,-76.1354,0,Niche / Emerging
2024,841391,16.69139448467424,16.691392843962817,29.108,0.0002,0.0002,-90.4784,0,Niche / Emerging
2024,841451,15.703024426649826,15.703024426649826,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,842410,14.453783745289833,14.45378327149096,0.897,0.0,0.0,-88.8488,0,Niche / Emerging
2024,860900,15.7732501260186,15.773237724373331,87.844,0.0012,0.0012,71.2392,0,Niche / Emerging
2024,870830,17.443643887505612,17.443640618268695,123.062,0.0003,0.0003,183.1485,3,Medium Opportunity
2024,870880,17.099859497214194,17.099857872844208,43.357,0.0002,0.0002,-87.7683,0,Niche / Emerging
2024,902710,15.944599057613264,15.944595205550533,32.385000000000005,0.0004,0.0004,200.0,3,Medium Opportunity
2024,560122,14.191206011169701,14.191206011169701,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,620193,16.359059341266157,16.359057730623967,20.495,0.0002,0.0002,78.5901,0,Niche / Emerging
2024,620343,16.13129677255809,16.131296505309425,2.708,0.0,0.0,-90.6595,0,Niche / Emerging
2024,700910,15.397289253094401,15.39728924692613,0.03,0.0,0.0,-87.7049,0,Niche / Emerging
2024,710310,14.083107837829994,14.083107837829994,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,841490,16.70385532423359,16.703853172095553,38.66,0.0002,0.0002,-78.2486,0,Niche / Emerging
2024,844399,17.577144896183544,17.57714323157954,71.609,0.0002,0.0002,-52.2546,0,Niche / Emerging
2024,848210,16.454481640646083,16.454481273614363,5.138,0.0,0.0,-96.5793,0,Niche / Emerging
2024,848220,15.359994505536012,15.359994505536012,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,853190,15.27533913215176,15.27533913215176,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,80211,14.28933650720361,14.28933650720361,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,80212,15.449370916741033,15.449343275136194,141.623,0.0028,0.0028,200.0,3,Medium Opportunity
2024,80252,13.997447090645958,13.997447048963243,0.05,0.0,0.0,-80.0,0,Niche / Emerging
2024,80420,13.687824484696378,13.687567856614463,225.837,0.0257,0.0257,44.3657,0,Niche / Emerging
2024,80620,14.479272340897227,14.479270737464008,3.114,0.0002,0.0002,-21.3438,0,Niche / Emerging
2024,81310,13.244584250831291,13.244584194194305,0.032,0.0,0.0,-99.9903,0,Niche / Emerging
2024,81320,13.41514079600378,13.414552035427873,394.396,0.0589,0.0589,200.0,3,Medium Opportunity
2024,81340,14.079121309858813,14.07911842960095,3.749,0.0003,0.0003,73.8062,0,Niche / Emerging
2024,91020,12.464787007198929,12.464782845875716,1.0779999999999998,0.0004,0.0004,200.0,3,Medium Opportunity
2024,110100,15.59251847779667,15.58950339631809,17798.739,0.3011,0.3011,120.2614,3,Medium Opportunity
2024,120799,14.118494554282924,14.118494139922113,0.561,0.0,0.0,200.0,3,Medium Opportunity
2024,170113,14.574334309961818,14.574323556836003,22.966,0.0011,0.0011,-68.8533,0,Niche / Emerging
2024,170490,16.612852257496836,16.612842194760972,165.038,0.001,0.001,38.5582,0,Niche / Emerging
2024,200819,15.728466221021314,15.72845909882805,48.239,0.0007,0.0007,200.0,3,Medium Opportunity
2024,220210,16.55488390213069,16.55372925133162,17860.543999999998,0.1154,0.1154,44.9686,0,Niche / Emerging
2024,300490,19.80864258363183,19.808591805589923,20344.597,0.0051,0.0051,200.0,3,Medium Opportunity
2024,320990,14.993419470208227,14.993416536939357,9.526000000000002,0.0003,0.0003,200.0,3,Medium Opportunity
2024,391990,16.77164887202924,16.77164644334396,46.688,0.0002,0.0002,-24.5471,0,Niche / Emerging
2024,392310,16.446915798523627,16.44683654958753,1100.984,0.0079,0.0079,96.3102,3,Medium Opportunity
2024,420221,16.69118571752968,16.691184939342982,13.803,0.0001,0.0001,-66.344,0,Niche / Emerging
2024,520822,12.62444465671599,12.62444465671599,0.0,0.0,0.0,0.0,2,Low Priority
2024,540710,14.209851677966299,14.209851434607485,0.361,0.0,0.0,-98.8204,0,Niche / Emerging
2024,570110,13.29750390219497,13.29750390219497,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,570190,12.577046262465323,12.577042929459598,0.966,0.0003,0.0003,152.8796,3,Medium Opportunity
2024,570210,11.787053434174554,11.787036929341225,2.171,0.0017,0.0017,-71.6654,2,Low Priority
2024,570232,12.44289646973758,12.44289646973758,0.0,0.0,0.0,0.0,2,Low Priority
2024,570241,12.202815406482049,12.202814899834332,0.101,0.0001,0.0001,-20.4724,2,Low Priority
2024,570292,13.097379093281951,13.092063963337539,2585.114,0.5301,0.5301,44.6452,0,Niche / Emerging
2024,570299,12.67882502163248,12.678821188426122,1.23,0.0004,0.0004,7.3298,2,Low Priority
2024,570310,13.346504119358642,13.346504096980969,0.014,0.0,0.0,-98.3702,0,Niche / Emerging
2024,570330,15.087054361876246,15.08704520093792,32.67100000000001,0.0009,0.0009,-78.044,0,Niche / Emerging
2024,570500,14.498775606705445,14.498739166716728,72.16199999999999,0.0036,0.0036,200.0,3,Medium Opportunity
2024,610443,15.336559572844617,15.336559471905662,0.4619999999999999,0.0,0.0,8.4507,0,Niche / Emerging
2024,610449,12.6565713309801,12.656568138050625,1.002,0.0003,0.0003,-14.7959,2,Low Priority
2024,611011,15.388588135356345,15.388588079149347,0.271,0.0,0.0,-65.5216,0,Niche / Emerging
2024,611190,12.952920580219514,12.952920021067115,0.236,0.0001,0.0001,-56.2152,0,Niche / Emerging
2024,620442,15.47504421164532,15.475043002177053,6.358,0.0001,0.0001,200.0,3,Medium Opportunity
2024,620443,15.850766960384075,15.850766336805846,4.773000000000001,0.0001,0.0001,-63.3213,0,Niche / Emerging
2024,620449,14.738213701510812,14.73820599744134,19.384,0.0008,0.0008,-29.9534,0,Niche / Emerging
2024,620451,12.4001735196274,12.4001735196274,0.0,0.0,0.0,0.0,2,Low Priority
2024,620452,14.452549293039237,14.452548166046059,2.131,0.0001,0.0001,-88.4505,0,Niche / Emerging
2024,620459,13.877855951579802,13.877855930909519,0.022,0.0,0.0,-95.1111,0,Niche / Emerging
2024,620690,14.257708946461674,14.257708819865107,0.197,0.0,0.0,123.8636,3,Medium Opportunity
2024,621050,14.601515346413102,14.601499674264256,34.39399999999999,0.0016,0.0016,72.7647,0,Niche / Emerging
2024,630399,12.897761500750436,12.89776059943658,0.36,0.0001,0.0001,-65.1838,0,Niche / Emerging
2024,630492,13.335991644850708,13.335991610929469,0.021,0.0,0.0,-76.6667,0,Niche / Emerging
2024,630499,12.893326826425541,12.893323881618517,1.171,0.0003,0.0003,4.3672,2,Low Priority
2024,630790,16.621840355664535,16.621838720404966,27.062,0.0002,0.0002,200.0,3,Medium Opportunity
2024,650699,13.132045648570328,13.132045648570328,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,680221,14.33825948558562,14.33825948558562,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,680229,12.664099381018106,12.664099381018106,0.0,0.0,0.0,0.0,2,Low Priority
2024,691200,14.821103952959303,14.821098760390425,14.194,0.0005,0.0005,-26.0614,0,Niche / Emerging
2024,702000,15.342199713991997,15.342199342270725,1.711,0.0,0.0,-96.0952,0,Niche / Emerging
2024,710391,15.680457100305807,15.680457100305807,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,710399,14.622627224724468,14.622627224724468,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,711311,15.953278085030659,15.953277926549127,1.344,0.0,0.0,-49.3976,0,Niche / Emerging
2024,711790,14.599177698980025,14.5991762105022,3.2589999999999995,0.0001,0.0001,92.8402,3,Medium Opportunity
2024,732393,16.047680438030337,16.04767944533318,9.252,0.0001,0.0001,-46.4831,0,Niche / Emerging
2024,820540,13.748289733331614,13.748289733331614,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,820890,14.29463998763731,14.294618423840246,34.818,0.0022,0.0022,200.0,3,Medium Opportunity
2024,821490,12.410748367429017,12.410748188148464,0.044,0.0,0.0,-46.3415,2,Low Priority
2024,840991,17.335240080766557,17.33523987005037,7.116999999999999,0.0,0.0,-16.6823,0,Niche / Emerging
2024,841899,15.935836302109411,15.935831347245376,41.293,0.0005,0.0005,-70.1647,0,Niche / Emerging
2024,842123,16.073669433397573,16.07365617623926,126.81,0.0013,0.0013,3.548,0,Niche / Emerging
2024,843390,15.810839157721274,15.810839147795539,0.073,0.0,0.0,-99.5627,0,Niche / Emerging
2024,844391,14.593033607403006,14.593025880619376,16.814,0.0008,0.0008,-74.9892,0,Niche / Emerging
2024,847490,16.013435160003798,16.01343372278698,12.944,0.0001,0.0001,-83.9297,0,Niche / Emerging
2024,848180,18.00236493482267,18.00235425787801,702.7040000000001,0.0011,0.0011,-30.4459,0,Niche / Emerging
2024,850132,14.94061569473655,14.940614991612987,2.166,0.0001,0.0001,-93.5432,0,Niche / Emerging
2024,850440,18.364436993832932,18.36443578197409,114.558,0.0001,0.0001,-55.4788,0,Niche / Emerging
2024,851110,15.19054226028023,15.190540304626044,7.734999999999999,0.0002,0.0002,-89.1862,0,Niche / Emerging
2024,853180,15.437235344851809,15.437232001775493,16.921999999999997,0.0003,0.0003,200.0,3,Medium Opportunity
2024,853321,15.543753406847351,15.543753406847351,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,853890,17.40126201056069,17.401261707238568,10.944,0.0,0.0,-94.2195,0,Niche / Emerging
2024,854442,17.50680879187043,17.50680829469931,19.935,0.0,0.0,4.9321,0,Niche / Emerging
2024,871310,14.028186201809646,14.028186201809646,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,900410,16.016783721481932,16.01678364523569,0.6890000000000001,0.0,0.0,-97.0743,0,Niche / Emerging
2024,900691,13.15577115506035,13.155770762399769,0.203,0.0,0.0,200.0,3,Medium Opportunity
2024,901890,18.15028818592525,18.15028705622637,86.20500000000001,0.0001,0.0001,-79.4383,0,Niche / Emerging
2024,940179,15.693246831696355,15.693245989019085,5.51,0.0001,0.0001,200.0,3,Medium Opportunity
2024,940510,16.69695200288378,16.696950942175153,18.923,0.0001,0.0001,-25.2351,0,Niche / Emerging
2024,970500,14.404323896767446,14.404254013884739,125.914,0.007,0.007,6.2467,0,Niche / Emerging
2024,60319,15.123105785119435,15.123105785119435,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,71320,14.736489612458609,14.736484471006708,12.914,0.0005,0.0005,-94.2311,0,Niche / Emerging
2024,71339,13.904420066195794,13.904417019479704,3.33,0.0003,0.0003,66.4168,0,Niche / Emerging
2024,80111,13.575252506774776,13.5752519434659,0.443,0.0001,0.0001,46.2046,0,Niche / Emerging
2024,80232,14.47115593232356,14.47115592194142,0.02,0.0,0.0,-96.1686,0,Niche / Emerging
2024,80251,15.036776958127211,15.036776958127211,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,80290,14.238891281401154,14.238890142652393,1.739,0.0001,0.0001,200.0,3,Medium Opportunity
2024,81090,15.157085887584262,15.157075225223553,40.784000000000006,0.0011,0.0011,-0.6601,0,Niche / Emerging
2024,81290,11.74869769774631,11.748697523954966,0.022,0.0,0.0,-92.6667,2,Low Priority
2024,81350,12.733982531654586,12.733865828641195,39.569,0.0117,0.0117,57.7963,2,Low Priority
2024,90210,13.891160154347348,13.89115162090496,9.204,0.0009,0.0009,15.4686,0,Niche / Emerging
2024,90412,13.37789875957904,13.377887648515458,7.173,0.0011,0.0011,200.0,3,Medium Opportunity
2024,90831,13.729392872422546,13.729392872422546,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,90832,10.591383921682555,10.591383921682555,0.0,0.0,0.0,0.0,2,Low Priority
2024,90921,12.256169817097959,12.256169584069367,0.049,0.0,0.0,-93.4927,2,Low Priority
2024,90931,13.633270020288181,13.633270020288181,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,90932,11.839113204125114,11.839109602986882,0.499,0.0004,0.0004,-16.6945,2,Low Priority
2024,91091,13.35490976398077,13.354855966752199,33.94,0.0054,0.0054,200.0,3,Medium Opportunity
2024,91099,13.921371841317024,13.921298683683881,81.324,0.0073,0.0073,200.0,3,Medium Opportunity
2024,120242,15.302036004755632,15.302035429637995,2.543,0.0001,0.0001,-65.1787,0,Niche / Emerging
2024,120740,15.381076385118556,15.38107610217349,1.354,0.0,0.0,-49.3263,0,Niche / Emerging
2024,121190,15.278371864287655,15.278343782689973,121.263,0.0028,0.0028,-45.309,0,Niche / Emerging
2024,121299,14.028307118518175,14.020811462988032,9238.455,0.7468,0.7468,200.0,3,Medium Opportunity
2024,151319,14.618290748764668,14.618290559674266,0.422,0.0,0.0,193.0556,3,Medium Opportunity
2024,170191,12.519054919123743,12.518844805227342,57.46000000000001,0.021,0.021,-12.8139,2,Low Priority
2024,170199,16.709340227996282,16.70369716443286,101639.94,0.5627,0.5627,-49.192,0,Niche / Emerging
2024,180100,16.73651551263202,16.736515508483297,0.077,0.0,0.0,200.0,3,Medium Opportunity
2024,190219,15.736126723366882,15.735635101136753,3354.577,0.0492,0.0492,26.329,0,Niche / Emerging
2024,190230,15.545922110924016,15.5457222341657,1127.7869999999998,0.02,0.02,5.2227,0,Niche / Emerging
2024,190410,15.539176010899695,15.539135592143362,226.544,0.004,0.004,84.7604,3,Medium Opportunity
2024,190420,13.892220847294428,13.892220427744705,0.453,0.0,0.0,-98.0994,0,Niche / Emerging
2024,190430,12.163833402395712,12.163832875607847,0.101,0.0001,0.0001,-99.5968,2,Low Priority
2024,190531,16.302289985342412,16.301953420256716,4045.671,0.0337,0.0337,53.9187,0,Niche / Emerging
2024,190590,17.427230566330184,17.427187782258425,1584.247,0.0043,0.0043,13.9427,0,Niche / Emerging
2024,200520,15.112646140258546,15.112572703402305,268.681,0.0073,0.0073,6.9062,0,Niche / Emerging
2024,200599,15.2738884658101,15.273862102468087,113.334,0.0026,0.0026,33.9899,0,Niche / Emerging
2024,210390,16.554939416470205,16.554753003537254,2885.057,0.0186,0.0186,17.0664,0,Niche / Emerging
2024,210690,17.951429980272213,17.9514214135675,535.82,0.0009,0.0009,-27.2833,0,Niche / Emerging
2024,230910,17.047921867256292,17.04792183264792,0.877,0.0,0.0,200.0,3,Medium Opportunity
2024,293625,12.672737601353179,12.672737601353179,0.0,0.0,0.0,0.0,2,Low Priority
2024,320910,15.26338829174033,15.263388267058124,0.105,0.0,0.0,-99.6343,0,Niche / Emerging
2024,321511,14.191805975943621,14.191805975943621,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,321590,15.695222178431726,15.69521606251663,40.069,0.0006,0.0006,200.0,3,Medium Opportunity
2024,330129,14.70965300376245,14.709652605028172,0.975,0.0,0.0,-67.4566,0,Niche / Emerging
2024,330290,16.182778779858435,16.18277162155553,76.36599999999999,0.0007,0.0007,200.0,3,Medium Opportunity
2024,330300,17.179726870203066,17.179720307623796,189.729,0.0007,0.0007,200.0,3,Medium Opportunity
2024,330590,16.181214135664995,16.18120761132301,69.49399999999999,0.0007,0.0007,-69.4855,0,Niche / Emerging
2024,330710,13.76000744629662,13.760005976965036,1.39,0.0001,0.0001,200.0,3,Medium Opportunity
2024,330741,12.883259319635743,12.88325900464824,0.124,0.0,0.0,-45.8515,0,Niche / Emerging
2024,340119,14.700173896372569,14.699973473658627,485.409,0.02,0.02,-33.3389,0,Niche / Emerging
2024,340130,15.793585915595115,15.7935781444452,56.176,0.0008,0.0008,-25.275,0,Niche / Emerging
2024,340530,13.00180315593491,13.00180315593491,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,350610,15.200891113691167,15.200890797151994,1.265,0.0,0.0,-97.3351,0,Niche / Emerging
2024,350699,14.533591425468467,14.53359142156697,0.008,0.0,0.0,-99.9661,0,Niche / Emerging
2024,381400,14.670113013717264,14.669673779876147,1032.166,0.0439,0.0439,166.7151,3,Medium Opportunity
2024,391732,15.557674836876284,15.557573831500271,576.68,0.0101,0.0101,148.7073,3,Medium Opportunity
2024,391910,15.847584546414959,15.847579306748024,39.978,0.0005,0.0005,-31.5469,0,Niche / Emerging
2024,392099,15.764647569238013,15.764626550379486,147.60600000000002,0.0021,0.0021,200.0,3,Medium Opportunity
2024,392329,15.606718446432968,15.606707619404053,64.92599999999999,0.0011,0.0011,-5.277,0,Niche / Emerging
2024,392410,16.438616700500802,16.43860757214978,125.774,0.0009,0.0009,9.7782,0,Niche / Emerging
2024,392490,16.250037562001022,16.250014866435862,258.963,0.0023,0.0023,29.0331,0,Niche / Emerging
2024,392610,14.67745832424307,14.677458315373958,0.021,0.0,0.0,-98.9801,0,Niche / Emerging
2024,392640,15.254713527711427,15.254713133149206,1.664,0.0,0.0,200.0,3,Medium Opportunity
2024,392690,18.218703667180055,18.218688194524965,1264.2820000000002,0.0015,0.0015,18.5899,0,Niche / Emerging
2024,401590,12.797866769829675,12.79786558016163,0.43,0.0001,0.0001,8.0402,2,Low Priority
2024,401610,13.900956438787311,13.900956438787311,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,401699,16.58061109956672,16.580598246409934,204.115,0.0013,0.0013,10.5913,0,Niche / Emerging
2024,420100,14.586163519688476,14.586163439176788,0.174,0.0,0.0,-89.1046,0,Niche / Emerging
2024,420212,16.247624887052645,16.24761149453398,152.445,0.0013,0.0013,200.0,3,Medium Opportunity
2024,420231,15.004138518870958,15.004138469519447,0.1619999999999999,0.0,0.0,-93.652,0,Niche / Emerging
2024,420232,15.1002972156929,15.100297194386258,0.077,0.0,0.0,-77.2861,0,Niche / Emerging
2024,420239,12.521219763095445,12.521218431425789,0.365,0.0001,0.0001,59.3886,2,Low Priority
2024,420292,16.920796821349835,16.920796719806546,2.266,0.0,0.0,129.8174,3,Medium Opportunity
2024,420299,14.16660873570869,14.166605910191327,4.014,0.0003,0.0003,23.6218,0,Niche / Emerging
2024,440710,17.119129342183815,17.11912903359455,8.397,0.0,0.0,-49.1492,0,Niche / Emerging
2024,440890,14.906335112799686,14.906307717239951,81.548,0.0027,0.0027,200.0,3,Medium Opportunity
2024,442010,13.622947990169768,13.622947939250968,0.042,0.0,0.0,90.9091,3,Medium Opportunity
2024,442190,15.775639889302102,15.775633439926652,45.79200000000001,0.0006,0.0006,-62.1776,0,Niche / Emerging
2024,460290,13.254997400763465,13.254996610804586,0.451,0.0001,0.0001,200.0,3,Medium Opportunity
2024,481159,15.816482450325683,15.816481839880268,4.515,0.0001,0.0001,200.0,3,Medium Opportunity
2024,481820,15.623540974953297,15.622859607907749,4153.849999999999,0.0681,0.0681,12.448,0,Niche / Emerging
2024,482190,14.247991002789213,14.247990457715128,0.8400000000000001,0.0001,0.0001,200.0,3,Medium Opportunity
2024,490110,14.403820269942308,14.403815392482215,8.784,0.0005,0.0005,-70.0379,0,Niche / Emerging
2024,490199,16.352833911404275,16.35282845217575,69.036,0.0005,0.0005,9.1582,0,Niche / Emerging
2024,490599,11.479770637874614,11.479770637874614,0.0,0.0,0.0,0.0,2,Low Priority
2024,491199,15.46318560403434,15.463182035519786,18.538,0.0004,0.0004,72.9452,0,Niche / Emerging
2024,520100,16.640541836736805,16.640541836677496,0.001,0.0,0.0,-99.991,0,Niche / Emerging
2024,520300,12.284032793873916,12.284032793873916,0.0,0.0,0.0,0.0,2,Low Priority
2024,521225,10.454837039985792,10.454836348579454,0.024,0.0001,0.0001,-87.8173,2,Low Priority
2024,570390,13.208698760294757,13.208698266794478,0.269,0.0,0.0,-63.8926,0,Niche / Emerging
2024,580429,11.863324303295672,11.863324303295672,0.0,0.0,0.0,0.0,2,Low Priority
2024,580632,14.666685629387997,14.666685582854482,0.109,0.0,0.0,-68.8571,0,Niche / Emerging
2024,600632,15.669027023160494,15.66898859850619,245.23,0.0038,0.0038,200.0,3,Medium Opportunity
2024,610130,14.359879870840771,14.359879819202295,0.089,0.0,0.0,-77.9156,0,Niche / Emerging
2024,610323,12.539644634066272,12.539644634066272,0.0,0.0,0.0,0.0,2,Low Priority
2024,610329,11.398985304750541,11.398984923717547,0.034,0.0,0.0,-32.0,2,Low Priority
2024,610339,12.238135504178729,12.238134729421864,0.16,0.0001,0.0001,200.0,3,Medium Opportunity
2024,610341,11.70938124468735,11.70938124468735,0.0,0.0,0.0,0.0,2,Low Priority
2024,610343,15.272902563082589,15.27290254864634,0.062,0.0,0.0,-99.0938,0,Niche / Emerging
2024,610423,13.141254895649032,13.141254895649032,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,610429,11.758246499807276,11.758246499807276,0.0,0.0,0.0,0.0,2,Low Priority
2024,610442,14.835851541875662,14.835851287021924,0.7070000000000002,0.0,0.0,5.5224,0,Niche / Emerging
2024,610444,14.303863874082602,14.30386386671897,0.012,0.0,0.0,-97.9899,0,Niche / Emerging
2024,610469,14.263835781891721,14.26383528881757,0.772,0.0,0.0,22.9299,0,Niche / Emerging
2024,610510,15.53638289934123,15.53638274690989,0.852,0.0,0.0,-5.1225,0,Niche / Emerging
2024,610819,10.519553371721758,10.519553371721758,0.0,0.0,0.0,0.0,2,Low Priority
2024,610821,14.873169773730066,14.873169754977608,0.054,0.0,0.0,86.2069,3,Medium Opportunity
2024,610910,17.34647373250021,17.346468456004533,180.228,0.0005,0.0005,200.0,3,Medium Opportunity
2024,611019,13.037689163846547,13.037688432466725,0.3359999999999999,0.0001,0.0001,36.5854,0,Niche / Emerging
2024,611020,17.15564233870967,17.15564201787025,9.055,0.0,0.0,-75.9668,0,Niche / Emerging
2024,611030,17.05074881496661,17.05074878179386,0.843,0.0,0.0,-73.4739,0,Niche / Emerging
2024,611090,14.242896925912271,14.24289443054792,3.826,0.0002,0.0002,-27.3038,0,Niche / Emerging
2024,611120,15.575184330852974,15.575184123299147,1.206,0.0,0.0,200.0,3,Medium Opportunity
2024,611241,14.994548000241075,14.994547997165329,0.01,0.0,0.0,-99.3421,0,Niche / Emerging
2024,611420,14.515821077439568,14.515820989571255,0.177,0.0,0.0,-98.3425,0,Niche / Emerging
2024,611430,15.289672502029006,15.289672248787559,1.106,0.0,0.0,12.6273,0,Niche / Emerging
2024,611490,13.906201269891966,13.906128357570447,79.831,0.0073,0.0073,70.0413,0,Niche / Emerging
2024,611522,13.109612175270712,13.109612175270712,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,611710,13.886760790094472,13.88676045950818,0.355,0.0,0.0,-50.899,0,Niche / Emerging
2024,611780,13.907637733745432,13.907637637074576,0.106,0.0,0.0,-77.4468,0,Niche / Emerging
2024,611790,13.36010051444494,13.36010022431005,0.184,0.0,0.0,73.5849,0,Niche / Emerging
2024,620111,13.853686706519092,13.853686706519092,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,620192,14.435136392348747,14.435134843564063,2.878,0.0002,0.0002,97.2584,3,Medium Opportunity
2024,620199,13.58116714671048,13.58116710499589,0.033,0.0,0.0,-97.2385,0,Niche / Emerging
2024,620299,13.444178578265827,13.444178559420193,0.013,0.0,0.0,-40.9091,0,Niche / Emerging
2024,620319,12.888394778608879,12.888380653934528,5.589,0.0014,0.0014,200.0,3,Medium Opportunity
2024,620322,12.75614013030275,12.75614013030275,0.0,0.0,0.0,0.0,2,Low Priority
2024,620332,13.959246332460351,13.959246332460351,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,620342,16.966217262612126,16.966197114084622,470.515,0.002,0.002,200.0,3,Medium Opportunity
2024,620349,14.325844332792403,14.325844213933951,0.1979999999999999,0.0,0.0,-97.2625,0,Niche / Emerging
2024,620422,12.570997441664051,12.570997441664051,0.0,0.0,0.0,0.0,2,Low Priority
2024,620429,12.416676304007906,12.416673387661373,0.72,0.0003,0.0003,200.0,3,Medium Opportunity
2024,620463,16.0090537758488,16.009053707151917,0.616,0.0,0.0,61.6798,0,Niche / Emerging
2024,620530,14.731541404871251,14.731541383665741,0.053,0.0,0.0,-80.5147,0,Niche / Emerging
2024,620610,13.284724180600799,13.284724180600799,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,620630,15.348584302178159,15.348584262242003,0.185,0.0,0.0,44.5312,0,Niche / Emerging
2024,620990,12.333098382190816,12.333090715572121,1.741,0.0008,0.0008,-32.0453,2,Low Priority
2024,621040,14.62785021866913,14.627846136862367,9.197,0.0004,0.0004,29.9378,0,Niche / Emerging
2024,621132,14.02392347872093,14.023922811362146,0.8220000000000001,0.0001,0.0001,-95.0021,0,Niche / Emerging
2024,621139,12.885948115256063,12.88594194387358,2.436,0.0006,0.0006,130.2457,3,Medium Opportunity
2024,621390,11.21871482103041,11.21871482103041,0.0,0.0,0.0,0.0,2,Low Priority
2024,621420,13.987124361674915,13.987124267336819,0.1119999999999999,0.0,0.0,-87.2292,0,Niche / Emerging
2024,621430,13.776466383227168,13.776466361391025,0.0209999999999999,0.0,0.0,-82.7869,0,Niche / Emerging
2024,621490,12.70528065135202,12.70527664810502,1.3190000000000002,0.0004,0.0004,33.0979,2,Low Priority
2024,621710,14.255168727766058,14.255168435273514,0.4539999999999999,0.0,0.0,-19.2171,0,Niche / Emerging
2024,621790,13.743694585632602,13.743666573056268,26.071,0.0028,0.0028,104.4464,3,Medium Opportunity
2024,630140,15.060234350705592,15.060234350705592,0.0,0.0,0.0,0.0,0,Niche / Emerging
2024,630210,14.203112851043304,14.203047783663358,95.87,0.0065,0.0065,200.0,3,Medium Opportunity
2024,630221,14.581240934475888,14.581240847056977,0.188,0.0,0.0,-71.3851,0,Niche / Emerging
2024,630229,11.447788108566607,11.44778712664496,0.092,0.0001,0.0001,-54.4554,2,Low Priority
2024,630231,15.13186731710486,15.131843642683787,88.3,0.0024,0.0024,200.0,3,Medium Opportunity
2024,630232,14.584748664182609,14.584734157942352,31.306,0.0015,0.0015,200.0,3,Medium Opportunity
2024,630239,13.24540540473522,13.245404865356909,0.305,0.0001,0.0001,1.6667,0,Niche / Emerging
2024,630251,12.983565859622232,12.98356197176602,1.692,0.0004,0.0004,200.0,3,Medium Opportunity
2024,630260,15.653051233110883,15.653050722369915,3.208,0.0001,0.0001,-60.1293,0,Niche / Emerging
2024,630299,12.96011071833579,12.960108135490868,1.098,0.0003,0.0003,-67.2337,0,Niche / Emerging
2024,630312,12.902326191337899,12.902326191337899,0.0,0.0,0.0,0.0,2,Low Priority
2024,630319,11.54079453945469,11.54079453945469,0.0,0.0,0.0,0.0,2,Low Priority
2024,630391,12.697373247603984,12.697373247603984,0.0,0.0,0.0,0.0,2,Low Priority
2024,630392,15.129244421089837,15.129244412487774,0.032,0.0,0.0,-89.644,0,Niche / Emerging
2024,630520,12.21062603310854,12.21062603310854,0.0,0.0,0.0,0.0,2,Low Priority
2024,630900,15.378999274424464,15.378978095055011,101.14,0.0021,0.0021,200.0,3,Medium Opportunity
